INFO   | jvm 1    | 2002/11/14 12:01:02 | Where:
INFO   | jvm 1    | 2002/11/14 12:01:02 |   app_class:      The fully qualified class name of the application to run.
INFO   | jvm 1    | 2002/11/14 12:01:02 |   app_parameters: The parameters that would normally be passed to the
INFO   | jvm 1    | 2002/11/14 12:01:02 |                   application.
INFO   | jvm 1    | 2002/11/14 12:01:02 | WrapperSimpleApp: start(args) end.  Main Completed=true, exitCode=1
INFO   | jvm 1    | 2002/11/14 12:01:02 | Send a packet 101 : 1
DEBUG  | wrapperp | 2002/11/14 12:01:02 | read a packet 101 : 1
DEBUG  | wrapper  | 2002/11/14 12:01:02 | JVM requested a shutdown. (1)
DEBUG  | wrapper  | 2002/11/14 12:01:02 | wrapperStopProcess(1) called.
DEBUG  | wrapper  | 2002/11/14 12:01:02 | Sending stop signal to JVM
DEBUG  | wrapperp | 2002/11/14 12:01:02 | sent 2 bytes
INFO   | jvm 1    | 2002/11/14 12:01:02 | Thread, Wrapper-Connection, handling the shutdown process.
INFO   | jvm 1    | 2002/11/14 12:01:02 | Send a packet 107 : 0
INFO   | jvm 1    | 2002/11/14 12:01:02 | Closing socket.
DEBUG  | wrapperp | 2002/11/14 12:01:02 | read a packet 107 : 0
DEBUG  | wrapper  | 2002/11/14 12:01:02 | JVM signalled that it was stopped.
DEBUG  | wrapperp | 2002/11/14 12:01:03 | socket read no code (closed?).
INFO   | jvm 1    | 2002/11/14 12:01:03 | calling System.exit(1)
DEBUG  | wrapper  | 2002/11/14 12:01:03 | JVM exited normally.
STATUS | wrapper  | 2002/11/14 12:01:03 | <-- Wrapper Stopped
STATUS | wrapper  | 2002/11/14 15:34:16 | --> Wrapper Started as Console
DEBUG  | wrapperp | 2002/11/14 15:34:16 | server listening on port 1777.
STATUS | wrapper  | 2002/11/14 15:34:17 | Launching a JVM...
DEBUG  | wrapper  | 2002/11/14 15:34:17 | command: "D:\apps\jdk13\bin\java.exe" -Xms16m -Xmx64m -Djava.library.path="D:\data\proj\SearchNames\sn098d\system\nt_service" -classpath ";D:\data\proj\SearchNames\sn098d\system\jar_files\crimson.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\jdom.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msbase.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mssqlserver.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msutil.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mysql-connector-java-2.0.14-bin.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nie.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrapper.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\postgres-pgjdbc2.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xalan.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xerces.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\oracle-java-1213.zip" -Dwrapper.key="_QLNqqPB93FBPFaa" -Dwrapper.port=1777 -Dwrapper.debug="TRUE" -Dwrapper.cpu.timeout="10" -Dwrapper.jvmid=1 com.silveregg.wrapper.WrapperSimpleApp nie.sn.SearchNamesApp D:\data\proj\SearchNames\aopa-config.xml
DEBUG  | wrapper  | 2002/11/14 15:34:17 | Java Virtual Machine started (PID=1240)
INFO   | jvm 1    | 2002/11/14 15:34:18 | Wrapper Manager: JVM #1
INFO   | jvm 1    | 2002/11/14 15:34:18 | Wrapper Manager: Registering shutdown hook
INFO   | jvm 1    | 2002/11/14 15:34:18 | Wrapper Manager: Using wrapper
INFO   | jvm 1    | 2002/11/14 15:34:18 | Calling native initialization method.
INFO   | jvm 1    | 2002/11/14 15:34:18 | Initializing WrapperManager native library.
INFO   | jvm 1    | 2002/11/14 15:34:18 | Java Executable: D:\apps\jdk13\bin\java.exe
INFO   | jvm 1    | 2002/11/14 15:34:18 | Java Version   : 1.3.1_02-b02 Java HotSpot(TM) Client VM
INFO   | jvm 1    | 2002/11/14 15:34:18 | Java VM Vendor : Sun Microsystems Inc.
INFO   | jvm 1    | 2002/11/14 15:34:18 | 
INFO   | jvm 1    | 2002/11/14 15:34:18 | Wrapper (Version 2.2.9)
INFO   | jvm 1    | 2002/11/14 15:34:18 | 
INFO   | jvm 1    | 2002/11/14 15:34:18 | Open socket to wrapper...
INFO   | jvm 1    | 2002/11/14 15:34:18 | Opened Socket
INFO   | jvm 1    | 2002/11/14 15:34:18 | Send a packet 110 : _QLNqqPB93FBPFaa
INFO   | jvm 1    | 2002/11/14 15:34:18 | handleSocket(Socket[addr=127.0.0.1/127.0.0.1,port=1777,localport=3517])
DEBUG  | wrapperp | 2002/11/14 15:34:18 | accepted a socket from 127.0.0.1 on port 3517
DEBUG  | wrapperp | 2002/11/14 15:34:18 | read a packet 110 : _QLNqqPB93FBPFaa
DEBUG  | wrapper  | 2002/11/14 15:34:18 | Got key from JVM: _QLNqqPB93FBPFaa
DEBUG  | wrapperp | 2002/11/14 15:34:18 | sent 3 bytes
DEBUG  | wrapper  | 2002/11/14 15:34:18 | Start Application.
DEBUG  | wrapperp | 2002/11/14 15:34:18 | sent 7 bytes
INFO   | jvm 1    | 2002/11/14 15:34:18 | Received a packet 112 : 1
INFO   | jvm 1    | 2002/11/14 15:34:19 | Wrapper Manager: LowLogLevel from Wrapper is 1
INFO   | jvm 1    | 2002/11/14 15:34:19 | Received a packet 100 : start
INFO   | jvm 1    | 2002/11/14 15:34:19 | calling listener.start()
INFO   | jvm 1    | 2002/11/14 15:34:19 | WrapperSimpleApp: start(args)
INFO   | jvm 1    | 2002/11/14 15:34:19 | WrapperSimpleApp: invoking main method
INFO   | jvm 1    | 2002/11/14 15:34:19 | Encountered an error running main: java.lang.IllegalAccessException
INFO   | jvm 1    | 2002/11/14 15:34:19 | java.lang.IllegalAccessException
INFO   | jvm 1    | 2002/11/14 15:34:19 | 	at java.lang.reflect.Method.invoke(Native Method)
INFO   | jvm 1    | 2002/11/14 15:34:19 | 	at com.silveregg.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:96)
INFO   | jvm 1    | 2002/11/14 15:34:19 | 	at java.lang.Thread.run(Thread.java:484)
INFO   | jvm 1    | 2002/11/14 15:34:19 | 
INFO   | jvm 1    | 2002/11/14 15:34:19 | WrapperSimpleApp Usage:
INFO   | jvm 1    | 2002/11/14 15:34:19 |   java com.silveregg.wrapper.WrapperSimpleApp {app_class} [app_parameters]
INFO   | jvm 1    | 2002/11/14 15:34:19 | 
INFO   | jvm 1    | 2002/11/14 15:34:19 | Where:
INFO   | jvm 1    | 2002/11/14 15:34:19 |   app_class:      The fully qualified class name of the application to run.
INFO   | jvm 1    | 2002/11/14 15:34:19 |   app_parameters: The parameters that would normally be passed to the
INFO   | jvm 1    | 2002/11/14 15:34:19 |                   application.
INFO   | jvm 1    | 2002/11/14 15:34:19 | WrapperSimpleApp: start(args) end.  Main Completed=true, exitCode=1
INFO   | jvm 1    | 2002/11/14 15:34:19 | Send a packet 101 : 1
DEBUG  | wrapperp | 2002/11/14 15:34:19 | read a packet 101 : 1
DEBUG  | wrapper  | 2002/11/14 15:34:19 | JVM requested a shutdown. (1)
DEBUG  | wrapper  | 2002/11/14 15:34:19 | wrapperStopProcess(1) called.
DEBUG  | wrapper  | 2002/11/14 15:34:19 | Sending stop signal to JVM
DEBUG  | wrapperp | 2002/11/14 15:34:19 | sent 2 bytes
INFO   | jvm 1    | 2002/11/14 15:34:19 | Thread, Wrapper-Connection, handling the shutdown process.
INFO   | jvm 1    | 2002/11/14 15:34:19 | Send a packet 107 : 0
INFO   | jvm 1    | 2002/11/14 15:34:19 | Closing socket.
DEBUG  | wrapperp | 2002/11/14 15:34:19 | read a packet 107 : 0
DEBUG  | wrapper  | 2002/11/14 15:34:19 | JVM signalled that it was stopped.
DEBUG  | wrapperp | 2002/11/14 15:34:20 | socket read no code (closed?).
INFO   | jvm 1    | 2002/11/14 15:34:20 | calling System.exit(1)
DEBUG  | wrapper  | 2002/11/14 15:34:20 | JVM exited normally.
STATUS | wrapper  | 2002/11/14 15:34:20 | <-- Wrapper Stopped
STATUS | wrapper  | 2002/11/14 15:38:30 | --> Wrapper Started as Console
DEBUG  | wrapperp | 2002/11/14 15:38:30 | server listening on port 1777.
STATUS | wrapper  | 2002/11/14 15:38:31 | Launching a JVM...
DEBUG  | wrapper  | 2002/11/14 15:38:31 | command: "D:\apps\jdk13\bin\java.exe" -Xms16m -Xmx64m -Djava.library.path="D:\data\proj\SearchNames\sn098d\system\nt_service" -classpath ";D:\data\proj\SearchNames\sn098d\system\jar_files\crimson.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\jdom.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msbase.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mssqlserver.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msutil.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mysql-connector-java-2.0.14-bin.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nie.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrapper.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\postgres-pgjdbc2.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xalan.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xerces.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\oracle-java-1213.zip" -Dwrapper.key="SFX8UqdZlMQjhGq0" -Dwrapper.port=1777 -Dwrapper.debug="TRUE" -Dwrapper.cpu.timeout="10" -Dwrapper.jvmid=1 com.silveregg.wrapper.test.Main nie.sn.SearchNamesApp D:\data\proj\SearchNames\aopa-config.xml
DEBUG  | wrapper  | 2002/11/14 15:38:31 | Java Virtual Machine started (PID=2636)
INFO   | jvm 1    | 2002/11/14 15:38:32 | java.lang.NoClassDefFoundError: com/silveregg/wrapper/test/Main
INFO   | jvm 1    | 2002/11/14 15:38:32 | Exception in thread "main" 
ERROR  | wrapper  | 2002/11/14 15:38:32 | JVM exited while loading the application.
DEBUG  | wrapper  | 2002/11/14 15:38:32 | JVM was only running for 1 seconds leading to a failed restart count of 1.
STATUS | wrapper  | 2002/11/14 15:38:38 | Launching a JVM...
DEBUG  | wrapper  | 2002/11/14 15:38:38 | command: "D:\apps\jdk13\bin\java.exe" -Xms16m -Xmx64m -Djava.library.path="D:\data\proj\SearchNames\sn098d\system\nt_service" -classpath ";D:\data\proj\SearchNames\sn098d\system\jar_files\crimson.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\jdom.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msbase.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mssqlserver.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msutil.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mysql-connector-java-2.0.14-bin.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nie.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrapper.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\postgres-pgjdbc2.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xalan.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xerces.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\oracle-java-1213.zip" -Dwrapper.key="8Ijr2xA2_6AmRRaS" -Dwrapper.port=1777 -Dwrapper.debug="TRUE" -Dwrapper.cpu.timeout="10" -Dwrapper.jvmid=2 com.silveregg.wrapper.test.Main nie.sn.SearchNamesApp D:\data\proj\SearchNames\aopa-config.xml
DEBUG  | wrapper  | 2002/11/14 15:38:38 | Java Virtual Machine started (PID=1860)
INFO   | jvm 2    | 2002/11/14 15:38:38 | java.lang.NoClassDefFoundError: com/silveregg/wrapper/test/Main
INFO   | jvm 2    | 2002/11/14 15:38:39 | Exception in thread "main" 
ERROR  | wrapper  | 2002/11/14 15:38:39 | JVM exited while loading the application.
DEBUG  | wrapper  | 2002/11/14 15:38:39 | JVM was only running for 1 seconds leading to a failed restart count of 2.
STATUS | wrapper  | 2002/11/14 15:38:39 | CTRL-C trapped.  Shutting down.
DEBUG  | wrapper  | 2002/11/14 15:38:39 | wrapperStopProcess(0) called.
STATUS | wrapper  | 2002/11/14 15:38:39 | CTRL-C trapped.  Shutting down.
DEBUG  | wrapper  | 2002/11/14 15:38:39 | wrapperStopProcess(0) called.  (IGNORED)
STATUS | wrapper  | 2002/11/14 15:38:40 | CTRL-C trapped.  Shutting down.
DEBUG  | wrapper  | 2002/11/14 15:38:40 | wrapperStopProcess(0) called.  (IGNORED)
STATUS | wrapper  | 2002/11/14 15:38:40 | <-- Wrapper Stopped
STATUS | wrapper  | 2002/11/14 15:40:14 | --> Wrapper Started as Console
DEBUG  | wrapperp | 2002/11/14 15:40:14 | server listening on port 1777.
STATUS | wrapper  | 2002/11/14 15:40:15 | Launching a JVM...
DEBUG  | wrapper  | 2002/11/14 15:40:15 | command: "D:\apps\jdk13\bin\java.exe" -Xms16m -Xmx64m -Djava.library.path="D:\data\proj\SearchNames\sn098d\system\nt_service" -classpath ";D:\data\proj\SearchNames\sn098d\system\jar_files\crimson.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\jdom.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msbase.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mssqlserver.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msutil.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mysql-connector-java-2.0.14-bin.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nie.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrapper.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrappertest.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\postgres-pgjdbc2.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xalan.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xerces.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\oracle-java-1213.zip" -Dwrapper.key="_8LO8zSfHSsB_nX6" -Dwrapper.port=1777 -Dwrapper.debug="TRUE" -Dwrapper.cpu.timeout="10" -Dwrapper.jvmid=1 com.silveregg.wrapper.test.Main nie.sn.SearchNamesApp D:\data\proj\SearchNames\aopa-config.xml
DEBUG  | wrapper  | 2002/11/14 15:40:15 | Java Virtual Machine started (PID=2004)
INFO   | jvm 1    | 2002/11/14 15:40:16 | Initializing...
INFO   | jvm 1    | 2002/11/14 15:40:16 | Wrapper Manager: JVM #1
INFO   | jvm 1    | 2002/11/14 15:40:16 | Wrapper Manager: Registering shutdown hook
INFO   | jvm 1    | 2002/11/14 15:40:16 | Wrapper Manager: Using wrapper
INFO   | jvm 1    | 2002/11/14 15:40:16 | Calling native initialization method.
INFO   | jvm 1    | 2002/11/14 15:40:16 | Initializing WrapperManager native library.
INFO   | jvm 1    | 2002/11/14 15:40:16 | Java Executable: D:\apps\jdk13\bin\java.exe
INFO   | jvm 1    | 2002/11/14 15:40:16 | Java Version   : 1.3.1_02-b02 Java HotSpot(TM) Client VM
INFO   | jvm 1    | 2002/11/14 15:40:16 | Java VM Vendor : Sun Microsystems Inc.
INFO   | jvm 1    | 2002/11/14 15:40:16 | 
INFO   | jvm 1    | 2002/11/14 15:40:16 | Wrapper (Version 2.2.9)
INFO   | jvm 1    | 2002/11/14 15:40:16 | 
INFO   | jvm 1    | 2002/11/14 15:40:16 | Open socket to wrapper...
INFO   | jvm 1    | 2002/11/14 15:40:16 | Opened Socket
INFO   | jvm 1    | 2002/11/14 15:40:16 | Send a packet 110 : _8LO8zSfHSsB_nX6
INFO   | jvm 1    | 2002/11/14 15:40:16 | handleSocket(Socket[addr=127.0.0.1/127.0.0.1,port=1777,localport=3528])
DEBUG  | wrapperp | 2002/11/14 15:40:16 | accepted a socket from 127.0.0.1 on port 3528
DEBUG  | wrapperp | 2002/11/14 15:40:16 | read a packet 110 : _8LO8zSfHSsB_nX6
DEBUG  | wrapper  | 2002/11/14 15:40:16 | Got key from JVM: _8LO8zSfHSsB_nX6
DEBUG  | wrapperp | 2002/11/14 15:40:16 | sent 3 bytes
DEBUG  | wrapper  | 2002/11/14 15:40:16 | Start Application.
DEBUG  | wrapperp | 2002/11/14 15:40:16 | sent 7 bytes
INFO   | jvm 1    | 2002/11/14 15:40:17 | Received a packet 112 : 1
INFO   | jvm 1    | 2002/11/14 15:40:17 | Wrapper Manager: LowLogLevel from Wrapper is 1
INFO   | jvm 1    | 2002/11/14 15:40:17 | Received a packet 100 : start
INFO   | jvm 1    | 2002/11/14 15:40:17 | calling listener.start()
INFO   | jvm 1    | 2002/11/14 15:40:17 | start()
INFO   | jvm 1    | 2002/11/14 15:40:17 | returned from listener.start()
INFO   | jvm 1    | 2002/11/14 15:40:17 | Send a packet 106 : 
DEBUG  | wrapperp | 2002/11/14 15:40:17 | read a packet 106 : 
DEBUG  | wrapper  | 2002/11/14 15:40:17 | JVM signalled that it was started.
DEBUG  | wrapperp | 2002/11/14 15:40:20 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:20 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:20 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:20 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:20 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:40:26 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:26 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:26 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:26 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:26 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:40:32 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:32 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:32 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:32 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:32 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:40:38 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:38 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:38 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:38 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:38 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:40:44 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:44 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:44 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:44 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:44 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:40:50 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:50 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:50 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:50 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:50 | Got ping response from JVM
INFO   | jvm 1    | 2002/11/14 15:40:52 | WARNING: Attempting to cause an access violation...
INFO   | jvm 1    | 2002/11/14 15:40:52 | java.lang.NullPointerException
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.lang.Class.getMethod0(Native Method)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.lang.Class.getDeclaredMethod(Class.java:1156)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at com.silveregg.wrapper.WrapperManager.accessViolation(WrapperManager.java:524)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at com.silveregg.wrapper.test.Main$MainFrame.actionPerformed(Main.java:117)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.Button.processActionEvent(Button.java:329)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.Button.processEvent(Button.java:302)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.Component.dispatchEventImpl(Component.java:2593)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.Component.dispatchEvent(Component.java:2497)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.EventQueue.dispatchEvent(EventQueue.java:339)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.EventDispatchThread.pumpOneEventForHierarchy(EventDispatchThread.java:131)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:98)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93)
INFO   | jvm 1    | 2002/11/14 15:40:52 | 	at java.awt.EventDispatchThread.run(EventDispatchThread.java:85)
INFO   | jvm 1    | 2002/11/14 15:40:52 |   Attempt to cause access violation failed.  JVM is still alive.
DEBUG  | wrapperp | 2002/11/14 15:40:56 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:40:56 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:40:56 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:40:56 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:40:56 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:41:02 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:41:02 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:41:02 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:41:02 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:41:02 | Got ping response from JVM
DEBUG  | wrapperp | 2002/11/14 15:41:08 | sent 6 bytes
INFO   | jvm 1    | 2002/11/14 15:41:08 | Received a packet 103 : ping
INFO   | jvm 1    | 2002/11/14 15:41:08 | Send a packet 103 : ok
DEBUG  | wrapperp | 2002/11/14 15:41:08 | read a packet 103 : ok
DEBUG  | wrapper  | 2002/11/14 15:41:08 | Got ping response from JVM
INFO   | jvm 1    | 2002/11/14 15:41:12 | Send a packet 102 : restart
DEBUG  | wrapperp | 2002/11/14 15:41:12 | read a packet 102 : restart
STATUS | wrapper  | 2002/11/14 15:41:12 | JVM requested a restart.
DEBUG  | wrapper  | 2002/11/14 15:41:12 | wrapperRestartProcess() called.
DEBUG  | wrapper  | 2002/11/14 15:41:12 | Sending stop signal to JVM
DEBUG  | wrapperp | 2002/11/14 15:41:12 | sent 2 bytes
INFO   | jvm 1    | 2002/11/14 15:41:12 | Received a packet 101 : 
INFO   | jvm 1    | 2002/11/14 15:41:12 | Thread, AWT-EventQueue-0, handling the shutdown process.
INFO   | jvm 1    | 2002/11/14 15:41:13 | calling listener.stop()
INFO   | jvm 1    | 2002/11/14 15:41:13 | stop(0)
INFO   | jvm 1    | 2002/11/14 15:41:13 | returned from listener.stop()
INFO   | jvm 1    | 2002/11/14 15:41:13 | Send a packet 107 : 0
INFO   | jvm 1    | 2002/11/14 15:41:13 | Closing socket.
INFO   | jvm 1    | 2002/11/14 15:41:13 | Closed socket: java.net.SocketException: Descriptor not a socket: JVM_recv in socket input stream read
DEBUG  | wrapperp | 2002/11/14 15:41:13 | read a packet 107 : 0
DEBUG  | wrapper  | 2002/11/14 15:41:13 | JVM signalled that it was stopped.
DEBUG  | wrapperp | 2002/11/14 15:41:13 | socket read no code (closed?).
INFO   | jvm 1    | 2002/11/14 15:41:13 | calling System.exit(0)
INFO   | jvm 1    | 2002/11/14 15:41:13 | Server daemon shut down
DEBUG  | wrapper  | 2002/11/14 15:41:13 | JVM exited normally.
STATUS | wrapper  | 2002/11/14 15:41:20 | Launching a JVM...
DEBUG  | wrapper  | 2002/11/14 15:41:20 | command: "D:\apps\jdk13\bin\java.exe" -Xms16m -Xmx64m -Djava.library.path="D:\data\proj\SearchNames\sn098d\system\nt_service" -classpath ";D:\data\proj\SearchNames\sn098d\system\jar_files\crimson.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\jdom.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msbase.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mssqlserver.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\msutil.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\mysql-connector-java-2.0.14-bin.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nie.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrapper.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\nts_wrappertest.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\postgres-pgjdbc2.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xalan.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\xerces.jar;D:\data\proj\SearchNames\sn098d\system\jar_files\oracle-java-1213.zip" -Dwrapper.key="KlaRKDMTyfyHKC7d" -Dwrapper.port=1777 -Dwrapper.debug="TRUE" -Dwrapper.cpu.timeout="10" -Dwrapper.jvmid=2 com.silveregg.wrapper.test.Main nie.sn.SearchNamesApp D:\data\proj\SearchNames\aopa-config.xml
DEBUG  | wrapper  | 2002/11/14 15:41:20 | Java Virtual Machine started (PID=2432)
INFO   | jvm 2    | 2002/11/14 15:41:20 | Initializing...
INFO   | jvm 2    | 2002/11/14 15:41:21 | Wrapper Manager: JVM #2
INFO   | jvm 2    | 2002/11/14 15:41:21 | Wrapper Manager: Registering shutdown hook
INFO   | jvm 2    | 2002/11/14 15:41:21 | Wrapper Manager: Using wrapper
INFO   | jvm 2    | 2002/11/14 15:41:21 | Calling native initialization method.
INFO   | jvm 2    | 2002/11/14 15:41:21 | Initializing WrapperManager native library.
INFO   | jvm 2    | 2002/11/14 15:41:21 | Java Executable: D:\apps\jdk13\bin\java.exe
INFO   | jvm 2    | 2002/11/14 15:41:21 | Java Version   : 1.3.1_02-b02 Java HotSpot(TM) Client VM
INFO   | jvm 2    | 2002/11/14 15:41:21 | Java VM Vendor : Sun Microsystems Inc.
INFO   | jvm 2    | 2002/11/14 15:41:21 | 
INFO   | jvm 2    | 2002/11/14 15:41:21 | Wrapper (Version 2.2.9)
INFO   | jvm 2    | 2002/11/14 15:41:21 | 
INFO   | jvm 2    | 2002/11/14 15:41:21 | Open socket to wrapper...
INFO   | jvm 2    | 2002/11/14 15:41:21 | Opened Socket
INFO   | jvm 2    | 2002/11/14 15:41:21 | Send a packet 110 : KlaRKDMTyfyHKC7d
INFO   | jvm 2    | 2002/11/14 15:41:21 | handleSocket(Socket[addr=127.0.0.1/127.0.0.1,port=1777,localport=3530])
DEBUG  | wrapperp | 2002/11/14 15:41:21 | accepted a socket from 127.0.0.1 on port 3530
DEBUG  | wrapperp | 2002/11/14 15:41:21 | read a packet 110 : KlaRKDMTyfyHKC7d
DEBUG  | wrapper  | 2002/11/14 15:41:21 | Got key from JVM: KlaRKDMTyfyHKC7d
DEBUG  | wrapperp | 2002/11/14 15:41:21 | sent 3 bytes
DEBUG  | wrapper  | 2002/11/14 15:41:21 | Start Application.
DEBUG  | wrapperp | 2002/11/14 15:41:21 | sent 7 bytes
INFO   | jvm 2    | 2002/11/14 15:41:21 | Received a packet 112 : 1
INFO   | jvm 2    | 2002/11/14 15:41:21 | Wrapper Manager: LowLogLevel from Wrapper is 1
INFO   | jvm 2    | 2002/11/14 15:41:21 | Received a packet 100 : start
INFO   | jvm 2    | 2002/11/14 15:41:21 | calling listener.start()
INFO   | jvm 2    | 2002/11/14 15:41:21 | start()
INFO   | jvm 2    | 2002/11/14 15:41:22 | returned from listener.start()
